ranking,SEQ_ORGAO,NOMEDAVARA,SEQ_ORGAO_PAI,GRAU_ORGAO,SEQ_CIDADE,DSC_CIDADE,SIG_UF,COD_IBGE,DSC_TIP_ORGAO,TIP_ESFERA_JUSTICA,INT_ORDEM_ORGAO,LATITUDE,LONGITUDE,CAPITAL,qtd_processos,tempo_medio_proc,tempo_entre_movs,cluster_processual_mais_comum,cluster_unidade,procs_em_alerta,ranking,pontuacao_unidade
358.0,27764,2ª Vara do Trabalho de Manaus,13207.0,GRA1T,2850.0,manaus,AM,1302603.0,Varas Trabalhistas,T,2.0,-3.1189228,-60.0215183,1,1037,520.1996142719381,60.14732568520233,1,1,86,358.0,-10757.947868555517
359.0,82114,POSTO AVANÇADO DE AFONSO CLAUDIO,13213.0,GRA1T,37.0,afonso claudio,ES,3200102.0,Varas Trabalhistas,T,0.0,,,0,19,2083.7368421052633,58.711233111601636,3,3,1,359.0,-10680.663133762137
360.0,33722,ITAGUAÍ - 2ª VARA DO TRABALHO,13197.0,GRA1T,2282.0,itaguai,RJ,3302007.0,Varas Trabalhistas,T,,-22.8670372,-43.7790364,0,43,1365.8372093023254,121.30557198993236,1,3,5,360.0,-10660.476691056278
361.0,20831,2ª VARA DO TRABALHO DE DOURADOS,13220.0,GRA1T,1601.0,dourados,MS,5003702.0,Varas Trabalhistas,T,2.0,-22.22,-54.81,0,2331,-109.75632775632776,12.616534435181894,1,1,290,361.0,-10596.969764813695
362.0,33726,MACAÉ - 3ª VARA DO TRABALHO,13197.0,GRA1T,2791.0,macae,RJ,3302403.0,Varas Trabalhistas,T,,-22.3974912,-41.7909272,0,87,1142.6091954022988,87.19066669437125,1,1,2,362.0,-10593.100847904934
363.0,33723,ITAPERUNA - 1ª VARA DO TRABALHO,13197.0,GRA1T,2342.0,itaperuna,RJ,3302205.0,Varas Trabalhistas,T,,-21.196114,-41.887075,0,171,1433.0643274853799,198.45945459356145,1,3,18,363.0,-10586.183378498903
364.0,20343,2ª VARA DO TRABALHO DE FOZ DO IGUAÇU,13205.0,GRA1T,1816.0,foz do iguacu,PR,4108304.0,Varas Trabalhistas,T,2.0,-25.545627,-54.58089,0,281,1469.3665480427044,569.3224594453619,3,3,19,364.0,-10584.264087213925
365.0,27825,Vara do Trabalho de Lábrea,13207.0,GRA1T,2636.0,labrea,AM,1302405.0,Varas Trabalhistas,T,,-7.2645177,-64.7952995,0,120,516.625,274.19367032076354,1,3,22,365.0,-10576.3257366509
366.0,19403,2ª VT DE ITAJAÍ,13208.0,GRA1T,2300.0,itajai,SC,4208203.0,Varas Trabalhistas,T,2.0,-26.9229766,-48.6775445,0,478,1196.702928870293,21.36121340569419,3,1,12,366.0,-10550.724521859338
367.0,27773,10ª Vara do Trabalho de Manaus,13207.0,GRA1T,2850.0,manaus,AM,1302603.0,Varas Trabalhistas,T,10.0,-3.1189228,-60.0215183,1,1046,512.4091778202677,82.50457192200449,1,1,87,367.0,-10550.306420396697
368.0,33796,RIO DE JANEIRO - 4ª VARA DO TRABALHO,13197.0,GRA1T,4155.0,rio de janeiro,RJ,3304557.0,Varas Trabalhistas,T,,-22.9115075,-43.1848734,1,104,1334.4615384615386,189.25363430662705,1,3,12,368.0,-10548.967715271938
369.0,27823,Vara do Trabalho de Humaitá,13207.0,GRA1T,2047.0,humaita,AM,1301704.0,Varas Trabalhistas,T,,-7.5169578,-63.0298013,0,332,680.1024096385543,133.54046603518117,1,1,21,369.0,-10500.054868053101
370.0,19606,6ª VARA DO TRABALHO DE SÃO LUÍS,13212.0,GRA1T,4752.0,sao luis,MA,2111300.0,Varas Trabalhistas,T,6.0,-2.5409516,-44.2893091,1,2837,535.8840324286218,133.36563616185146,1,1,215,370.0,-10495.187400735325
371.0,18829,VARA DO TRABALHO DE PENÁPOLIS,13211.0,GRA1T,3686.0,penapolis,SP,3537305.0,Varas Trabalhistas,T,,-21.415298,-50.077719,0,259,377.8455598455598,46.74909640060378,0,1,26,371.0,-10439.61557368934
372.0,27770,7ª Vara do Trabalho de Manaus,13207.0,GRA1T,2850.0,manaus,AM,1302603.0,Varas Trabalhistas,T,7.0,-3.1189228,-60.0215183,1,881,559.360953461975,58.960133724199714,1,1,74,372.0,-10178.032082303807
373.0,33739,NOVA FRIBURGO - 2ª VARA DO TRABALHO,13197.0,GRA1T,3285.0,nova friburgo,RJ,3303401.0,Varas Trabalhistas,T,,-22.285687,-42.5337667,0,89,1368.6179775280898,147.43850469568724,1,3,11,373.0,-9892.703198419276
374.0,33697,CAMPOS DOS GOYTACAZES - 4ª VARA DO TRABALHO,13197.0,GRA1T,979.0,campos dos goytacazes,RJ,3301009.0,Varas Trabalhistas,T,,-21.7593386,-41.3276943,0,109,665.8532110091743,80.24322281966741,1,1,8,374.0,-9887.028595845204
375.0,46977,3ª RIO GRANDE,13200.0,GRA1T,4170.0,rio grande,RS,4315602.0,Varas Trabalhistas,T,3.0,-32.0411,-52.1024,0,185,932.7567567567568,120.90629493670242,1,1,8,375.0,-9819.018447557264
376.0,46991,Posto de Itaqui,13200.0,GRA1T,2375.0,itaqui,RS,4310603.0,Varas Trabalhistas,T,,-29.0814,-56.1848,0,62,1942.419354838709,333.4847311769031,3,3,3,376.0,-9718.858149433849
377.0,20821,1ª VARA DO TRABALHO DE JARDIM,13220.0,GRA1T,2507.0,jardim,MS,5005004.0,Varas Trabalhistas,T,1.0,-21.48,-56.14,0,351,347.948717948718,44.752150487832175,1,1,39,377.0,-9706.974745011052
378.0,18848,VARA DO TRABALHO DE TAQUARITINGA,13211.0,GRA1T,5110.0,taquaritinga,SP,3553708.0,Varas Trabalhistas,T,,-21.409083,-48.496899,0,126,1039.8174603174602,51.625327316646654,3,1,5,378.0,-9698.395454554186
379.0,29942,43ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,43.0,-23.522675,-46.661457,1,239,1946.9958158995817,447.84945050917327,3,3,9,379.0,-9678.875029865207
380.0,47008,3ª Taquara,13200.0,GRA1T,5104.0,taquara,RS,4321204.0,Varas Trabalhistas,T,3.0,-29.3917,-50.4703,0,161,1568.223602484472,588.4755901151095,1,3,10,380.0,-9609.578806230042
381.0,20558,Vara do Trabalho de Santa Isabel do Pará,13204.0,GRA1T,4354.0,santa isabel do para,PA,1506500.0,Varas Trabalhistas,T,,-1.2927722222222,-48.154919444444,0,803,1138.8405977584061,52.63513643992486,2,1,25,381.0,-9364.088036196477
382.0,30395,VARA DO TRABALHO DE SÃO MIGUEL DO GUAPORÉ/RO,13210.0,GRA1T,4786.0,sao miguel do guapore,RO,1100320.0,Varas Trabalhistas,T,,-11.4137,-62.4241,0,256,442.546875,44.054537871628895,1,1,27,382.0,-9345.979534462562
383.0,33794,RIO DE JANEIRO - 48ª VARA DO TRABALHO,13197.0,GRA1T,4155.0,rio de janeiro,RJ,3304557.0,Varas Trabalhistas,T,,-22.9115075,-43.1848734,1,100,1464.72,346.83089464001824,1,3,10,383.0,-9327.64454304244
384.0,18827,VARA DO TRABALHO DE OURINHOS,13211.0,GRA1T,3432.0,ourinhos,SP,3534708.0,Varas Trabalhistas,T,,-22.981713,-49.865965,0,377,1024.655172413793,36.258421023592156,1,1,17,384.0,-9306.231303286526
385.0,20367,5ª VARA DO TRABALHO DE MARINGÁ,13205.0,GRA1T,2930.0,maringa,PR,4115200.0,Varas Trabalhistas,T,5.0,-23.43687,-51.908504,0,285,1758.322807017544,412.91140878305487,3,3,18,385.0,-9253.436002249235
386.0,19616,1ª VARA DO TRABALHO DE IMPERATRIZ,13212.0,GRA1T,2159.0,imperatriz,MA,2105302.0,Varas Trabalhistas,T,1.0,-5.522336,-47.478266,0,2450,572.5657142857143,81.01924571112858,1,1,214,386.0,-9246.755202519145
387.0,27805,1ª Vara do Trabalho de Manaus,13207.0,GRA1T,2850.0,manaus,AM,1302603.0,Varas Trabalhistas,T,1.0,-3.1189228,-60.0215183,1,1260,603.4198412698412,76.4491772223392,1,1,108,387.0,-9223.70770597018
388.0,20362,VARA DO TRABALHO DE MARECHAL CÂNDIDO RONDON,13205.0,GRA1T,2908.0,marechal candido rondon,PR,4114609.0,Varas Trabalhistas,T,,-24.559765,-54.049508,0,98,1690.8877551020407,215.8049570449465,3,3,9,388.0,-9135.507645203419
389.0,18833,VARA DO TRABALHO DE PORTO FERREIRA,13211.0,GRA1T,3913.0,porto ferreira,SP,3540705.0,Varas Trabalhistas,T,,-21.857112,-47.486104,0,261,995.080459770115,30.2932914156561,3,1,13,389.0,-9112.557819267397
390.0,18850,VARA DO TRABALHO DE TEODORO SAMPAIO,13211.0,GRA1T,5143.0,teodoro sampaio,SP,3554300.0,Varas Trabalhistas,T,,-22.532169,-52.177781,0,138,800.7028985507246,13.305206690906461,1,1,10,390.0,-9110.289064961411
391.0,27781,18ª Vara do Trabalho de Manaus,13207.0,GRA1T,2850.0,manaus,AM,1302603.0,Varas Trabalhistas,T,18.0,-3.1189228,-60.0215183,1,1075,575.3302325581395,75.95326727926779,1,1,97,391.0,-9078.848800960204
392.0,46988,VT Santa Vitória do Palmar,13200.0,GRA1T,4434.0,santa vitoria do palmar,RS,4317301.0,Varas Trabalhistas,T,,-33.3124,-53.2203,0,70,2037.1571428571426,323.73625203039893,3,3,3,392.0,-9072.758678059165
393.0,19400,2ª VT DE CHAPECÓ,13208.0,GRA1T,1239.0,chapeco,SC,4204202.0,Varas Trabalhistas,T,2.0,-27.1042073,-52.6149846,0,355,1274.3774647887324,30.207078900072972,3,1,7,393.0,-9057.981229441066
394.0,20834,4ª VARA DO TRABALHO DE CAMPO GRANDE,13220.0,GRA1T,959.0,campo grande,MS,5002704.0,Varas Trabalhistas,T,4.0,-20.47,-54.61,1,1538,677.7477243172951,175.49422754176155,3,1,106,394.0,-9006.199087063855
395.0,18898,2ª VARA DO TRABALHO DE JACAREÍ,13211.0,GRA1T,2446.0,jacarei,SP,3524402.0,Varas Trabalhistas,T,2.0,-23.305555,-45.976322,0,197,887.730964467005,42.99336577654724,1,1,12,395.0,-8971.060881333986
396.0,30393,VARA DO TRABALHO DE ROLIM DE MOURA/RO,13210.0,GRA1T,4212.0,rolim de moura,RO,1100288.0,Varas Trabalhistas,T,,-11.719752,-61.7728588,0,597,764.4857621440536,51.30894171617975,1,1,44,396.0,-8967.27214706928
397.0,20827,1ª VARA DO TRABALHO DE RIO BRILHANTE,13220.0,GRA1T,4144.0,rio brilhante,MS,5007208.0,Varas Trabalhistas,T,1.0,-21.80,-54.54,0,622,637.871382636656,149.59763803681656,3,1,48,397.0,-8922.476366701774
398.0,22246,1ª  VARA DO TRABALHO DE VITÓRIA,13213.0,GRA1T,5473.0,vitoria,ES,3205309.0,Varas Trabalhistas,T,1.0,-20.320364,-40.3404,1,2644,779.8623298033283,102.69517787634932,0,1,175,398.0,-8877.762596350527
399.0,19623,1ª VARA DO TRABALHO DE TIMON,13212.0,GRA1T,5182.0,timon,MA,2112209.0,Varas Trabalhistas,T,1.0,-5.095454,-42.8271749,0,430,897.1767441860466,521.5996432833088,1,3,64,399.0,-8850.983784519785
400.0,46897,1ª Caxias do Sul,13200.0,GRA1T,1190.0,caxias do sul,RS,4305108.0,Varas Trabalhistas,T,1.0,-29.1014,-51.1037,0,331,1656.1510574018127,511.70928022390837,1,3,22,400.0,-8840.444936207427
401.0,20366,4ª VARA DO TRABALHO DE MARINGÁ,13205.0,GRA1T,2930.0,maringa,PR,4115200.0,Varas Trabalhistas,T,4.0,-23.43687,-51.908504,0,304,1650.490131578947,404.9086639604134,3,3,24,401.0,-8835.927476189834
402.0,19398,2ª VT DE BLUMENAU,13208.0,GRA1T,622.0,blumenau,SC,4202404.0,Varas Trabalhistas,T,2.0,-26.9172213,-49.0678743,0,988,185.415991902834,-21.307985793426155,0,1,140,402.0,-8810.09282967343
403.0,27780,17ª Vara do Trabalho de Manaus,13207.0,GRA1T,2850.0,manaus,AM,1302603.0,Varas Trabalhistas,T,17.0,-3.1189228,-60.0215183,1,1175,631.7455319148936,53.93839925272355,1,1,106,403.0,-8691.723643772491
404.0,27776,13ª Vara do Trabalho de Manaus,13207.0,GRA1T,2850.0,manaus,AM,1302603.0,Varas Trabalhistas,T,13.0,-3.1189228,-60.0215183,1,979,670.5689479060268,76.10397918418786,1,1,82,404.0,-8670.049966691031
405.0,33800,RIO DE JANEIRO - 53ª VARA DO TRABALHO,13197.0,GRA1T,4155.0,rio de janeiro,RJ,3304557.0,Varas Trabalhistas,T,,-22.9115075,-43.1848734,1,87,1463.9080459770114,183.00910791727642,1,3,11,405.0,-8641.247391404726
406.0,33801,RIO DE JANEIRO - 54ª VARA DO TRABALHO,13197.0,GRA1T,4155.0,rio de janeiro,RJ,3304557.0,Varas Trabalhistas,T,,-22.9115075,-43.1848734,1,133,1271.142857142857,437.2471252282223,1,3,16,406.0,-8603.18835269925
407.0,33772,RIO DE JANEIRO - 28ª VARA DO TRABALHO,13197.0,GRA1T,4155.0,rio de janeiro,RJ,3304557.0,Varas Trabalhistas,T,,-22.9115075,-43.1848734,1,135,1332.1703703703704,264.2367991874113,1,3,18,407.0,-8585.327416048927
408.0,18904,2ª VARA DO TRABALHO DE PAULÍNIA,13211.0,GRA1T,3618.0,paulinia,SP,3536505.0,Varas Trabalhistas,T,2.0,-22.763682,-47.148993,0,501,550.9800399201597,188.14318632962525,3,1,43,408.0,-8574.290499475112
409.0,33756,RIO DE JANEIRO - 13ª VARA DO TRABALHO,13197.0,GRA1T,4155.0,rio de janeiro,RJ,3304557.0,Varas Trabalhistas,T,,-22.9115075,-43.1848734,1,108,1405.083333333333,234.8862903814867,1,3,14,409.0,-8491.401130172226
410.0,18867,1ª VARA DO TRABALHO DE JAÚ,13211.0,GRA1T,2528.0,jau,SP,3525300.0,Varas Trabalhistas,T,1.0,-22.294359,-48.549345,0,379,1188.377308707124,71.17349368803845,3,1,10,410.0,-8462.572838559794
411.0,27766,3ª Vara do Trabalho de Manaus,13207.0,GRA1T,2850.0,manaus,AM,1302603.0,Varas Trabalhistas,T,3.0,-3.1189228,-60.0215183,1,1466,631.7380627557981,76.36295026348192,1,1,132,411.0,-8435.545646437931
412.0,33758,RIO DE JANEIRO - 15ª VARA DO TRABALHO,13197.0,GRA1T,4155.0,rio de janeiro,RJ,3304557.0,Varas Trabalhistas,T,,-22.9115075,-43.1848734,1,128,1801.515625,225.27293679929662,1,3,11,412.0,-8406.106239285138
413.0,33775,RIO DE JANEIRO - 30ª VARA DO TRABALHO,13197.0,GRA1T,4155.0,rio de janeiro,RJ,3304557.0,Varas Trabalhistas,T,,-22.9115075,-43.1848734,1,115,1667.5565217391306,201.25753011962522,1,3,12,413.0,-8401.358536139101
414.0,20836,6ª VARA DO TRABALHO DE CAMPO GRANDE,13220.0,GRA1T,959.0,campo grande,MS,5002704.0,Varas Trabalhistas,T,6.0,-20.47,-54.61,1,1311,651.5545385202138,164.61316736234483,3,1,103,414.0,-8351.628093944215
415.0,33753,RIO DE JANEIRO - 10ª VARA DO TRABALHO,13197.0,GRA1T,4155.0,rio de janeiro,RJ,3304557.0,Varas Trabalhistas,T,,-22.9115075,-43.1848734,1,162,1579.9567901234568,242.8420419711207,1,3,18,415.0,-8308.524980421094
416.0,27762,1ª Vara do Trabalho de Boa Vista,13207.0,GRA1T,635.0,boa vista,RR,1400100.0,Varas Trabalhistas,T,1.0,2.8235023,-60.6758606,1,1111,571.078307830783,107.909272898523,1,1,106,416.0,-8278.165721507055
417.0,33830,RIO DE JANEIRO - 80ª VARA DO TRABALHO,13197.0,GRA1T,4155.0,rio de janeiro,RJ,3304557.0,Varas Trabalhistas,T,,-22.9109123,-43.1857715,1,105,1501.5714285714291,136.73777179458912,1,3,14,417.0,-8263.504842392558
418.0,19611,1ª VARA DO TRABALHO DE BARRA DO CORDA,13212.0,GRA1T,513.0,barra do corda,MA,2101608.0,Varas Trabalhistas,T,1.0,-5.5075663,-45.2471543,0,1373,743.830298616169,163.2977903058982,1,1,95,418.0,-8202.227037233413
419.0,33763,RIO DE JANEIRO - 1ª VARA DO TRABALHO,13197.0,GRA1T,4155.0,rio de janeiro,RJ,3304557.0,Varas Trabalhistas,T,,-22.9115075,-43.1848734,1,97,1612.0515463917527,124.88628896695421,1,3,12,419.0,-8119.135399873881
420.0,27771,8ª Vara do Trabalho de Manaus,13207.0,GRA1T,2850.0,manaus,AM,1302603.0,Varas Trabalhistas,T,8.0,-3.1189228,-60.0215183,1,1359,662.7211184694628,77.25793700832465,1,1,122,420.0,-8116.120297256196
421.0,33785,RIO DE JANEIRO - 3ª VARA DO TRABALHO,13197.0,GRA1T,4155.0,rio de janeiro,RJ,3304557.0,Varas Trabalhistas,T,,-22.9115075,-43.1848734,1,160,1475.825,257.4209797040049,1,3,20,421.0,-8082.376229120793
422.0,29928,29ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,29.0,-23.522675,-46.661457,1,184,1935.2173913043482,516.3058134127224,1,3,7,422.0,-8081.672835735642
423.0,33745,NOVA IGUAÇU - 6ª VARA DO TRABALHO,13197.0,GRA1T,3292.0,nova iguacu,RJ,3303500.0,Varas Trabalhistas,T,,-22.7554277,-43.4501174,0,96,1626.114583333333,448.4076080334172,1,3,8,423.0,-8081.1828399473125
424.0,20373,VARA DO TRABALHO DE PARANAVAÍ,13205.0,GRA1T,3553.0,paranavai,PR,4118402.0,Varas Trabalhistas,T,,-23.079249,-52.449104,0,213,1587.661971830986,481.5067586256684,3,3,18,424.0,-8075.901658868977
425.0,33688,ANGRA DOS REIS - 1ª VARA DO TRABALHO,13197.0,GRA1T,239.0,angra dos reis,RJ,3300100.0,Varas Trabalhistas,T,,-23.0121599,-44.324688,0,107,1753.4579439252334,165.02055023780568,1,3,11,425.0,-8045.619768260938
426.0,33781,RIO DE JANEIRO - 36ª VARA DO TRABALHO,13197.0,GRA1T,4155.0,rio de janeiro,RJ,3304557.0,Varas Trabalhistas,T,,-22.9115075,-43.1848734,1,114,1518.877192982456,164.27696576711378,1,3,15,426.0,-8040.263785437202
427.0,19609,1ª VARA DO TRABALHO DE BACABAL,13212.0,GRA1T,441.0,bacabal,MA,2101202.0,Varas Trabalhistas,T,1.0,-4.231089,-44.77568,0,956,612.2594142259414,171.29795651015473,1,1,82,427.0,-8033.006871668559
428.0,20382,VARA DO TRABALHO DE ROLÂNDIA,13205.0,GRA1T,4210.0,rolandia,PR,4122404.0,Varas Trabalhistas,T,,-23.310922,-51.371358,0,266,1480.973684210526,486.1610553105304,3,3,26,428.0,-8004.27431245295
429.0,33833,RIO DE JANEIRO - 8ª VARA DO TRABALHO,13197.0,GRA1T,4155.0,rio de janeiro,RJ,3304557.0,Varas Trabalhistas,T,,-22.9115075,-43.1848734,1,114,1645.622807017544,263.459282626908,1,3,12,429.0,-7947.561903973984
430.0,33694,CAMPOS DOS GOYTACAZES - 1ª VARA DO TRABALHO,13197.0,GRA1T,979.0,campos dos goytacazes,RJ,3301009.0,Varas Trabalhistas,T,,-21.7593386,-41.3276943,0,206,970.4660194174758,86.29886954678487,1,1,11,430.0,-7901.09164439992
431.0,46993,VT Sao Gabriel,13200.0,GRA1T,4600.0,sao gabriel,RS,4318309.0,Varas Trabalhistas,T,,-30.2036,-54.1939,0,95,1809.8631578947366,443.6124967325055,3,3,6,431.0,-7881.725769132123
432.0,27645,18ª VT DE BRASÍLIA,13206.0,GRA1T,743.0,brasilia,DF,5300108.0,Varas Trabalhistas,T,18.0,-15.7495778,-47.8956385,1,1186,814.0303541315344,110.79115711304165,1,1,83,432.0,-7865.666492501953
433.0,18839,VARA DO TRABALHO DE SANTA BÁRBARA D'OESTE,13211.0,GRA1T,4295.0,santa barbara d'oeste,SP,3545803.0,Varas Trabalhistas,T,,-22.75664,-47.4127,0,177,1074.231638418079,50.36624328243596,1,1,8,433.0,-7840.450600864927
434.0,18841,VARA DO TRABALHO DE SÃO JOÃO DA BOA VISTA,13211.0,GRA1T,4631.0,sao joao da boa vista,SP,3549102.0,Varas Trabalhistas,T,,-21.973548,-46.779743,0,197,1448.218274111675,261.42415143969043,1,3,26,434.0,-7827.404210091187
435.0,46981,2ª Santa Cruz do Sul,13200.0,GRA1T,4328.0,santa cruz do sul,RS,4316808.0,Varas Trabalhistas,T,2.0,-29.4256,-52.2622,0,190,2068.3526315789472,235.10077006283387,3,3,11,435.0,-7817.187608166619
436.0,33814,RIO DE JANEIRO - 66ª VARA DO TRABALHO,13197.0,GRA1T,4155.0,rio de janeiro,RJ,3304557.0,Varas Trabalhistas,T,,-22.9115075,-43.1848734,1,120,1544.4416666666666,166.56821569008042,1,3,16,436.0,-7727.108902836454
437.0,27768,5ª Vara do Trabalho de Manaus,13207.0,GRA1T,2850.0,manaus,AM,1302603.0,Varas Trabalhistas,T,5.0,-3.1189228,-60.0215183,1,1334,648.023988005997,72.28565276616801,1,1,130,437.0,-7654.522914072692
438.0,29975,76ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,76.0,-23.522675,-46.661457,1,141,1710.1914893617022,723.8095782269568,1,3,6,438.0,-7597.9714019195135
439.0,33690,BARRA DO PIRAÍ - 1ª VARA DO TRABALHO,13197.0,GRA1T,519.0,barra do pirai,RJ,3300308.0,Varas Trabalhistas,T,,-22.4676835,-43.8297985,0,99,1596.2121212121212,226.5812454476949,3,3,12,439.0,-7587.302401315815
440.0,27769,6ª Vara do Trabalho de Manaus,13207.0,GRA1T,2850.0,manaus,AM,1302603.0,Varas Trabalhistas,T,6.0,-3.1189228,-60.0215183,1,1255,678.821513944223,63.57102286541272,1,1,120,440.0,-7584.120354997383
441.0,20835,5ª VARA DO TRABALHO DE CAMPO GRANDE,13220.0,GRA1T,959.0,campo grande,MS,5002704.0,Varas Trabalhistas,T,5.0,-20.47,-54.61,1,1490,617.0523489932885,170.06089559376042,1,1,134,441.0,-7566.121374339752
442.0,46890,Posto de São Lourenço do Sul,13200.0,GRA1T,4750.0,sao lourenco do sul,RS,4318804.0,Varas Trabalhistas,T,,-31.2154,-51.5845,0,29,1894.8275862068963,319.17875853218464,1,3,2,442.0,-7520.918482713564
443.0,33834,RIO DE JANEIRO - 9ª VARA DO TRABALHO,13197.0,GRA1T,4155.0,rio de janeiro,RJ,3304557.0,Varas Trabalhistas,T,,-22.9115075,-43.1848734,1,108,1459.8148148148148,311.09240975942316,1,3,14,443.0,-7488.474825717106
444.0,33764,RIO DE JANEIRO - 20ª VARA DO TRABALHO,13197.0,GRA1T,4155.0,rio de janeiro,RJ,3304557.0,Varas Trabalhistas,T,,-22.9115075,-43.1848734,1,93,1591.7419354838707,276.1550862375608,1,3,11,444.0,-7396.432195876235
445.0,30084,1ª VARA DO TRABALHO DE SANTANA DE PARNAÍBA,13198.0,GRA1T,4443.0,santana de parnaiba,SP,3547304.0,Varas Trabalhistas,T,1.0,-23.443904,-46.919601,0,128,1901.03125,567.6769227264133,3,3,5,445.0,-7392.680207332175
446.0,27775,12ª Vara do Trabalho de Manaus,13207.0,GRA1T,2850.0,manaus,AM,1302603.0,Varas Trabalhistas,T,12.0,-3.1189228,-60.0215183,1,1309,741.7937356760887,73.18171403771701,1,1,116,446.0,-7384.60621164057
447.0,27650,VT DO GAMA,13206.0,GRA1T,5740.0,gama,DF,53001080507.0,Varas Trabalhistas,T,,-16.0241955,-48.0717086,0,402,1003.0597014925372,35.631884358803724,1,1,24,447.0,-7380.560562819014
448.0,20824,1ª VARA DO TRABALHO DE NOVA ANDRADINA,13220.0,GRA1T,3254.0,nova andradina,MS,5006200.0,Varas Trabalhistas,T,1.0,-22.25,-53.34,0,354,494.505649717514,82.62997169908326,1,1,43,448.0,-7352.198472395197
449.0,18854,VARA DO TRABALHO DE VOTUPORANGA,13211.0,GRA1T,5486.0,votuporanga,SP,3557105.0,Varas Trabalhistas,T,,-20.421477,-49.979292,0,102,1922.9411764705883,178.4901134136576,3,3,9,449.0,-7331.846348078241
450.0,27638,11ª VT DE BRASÍLIA,13206.0,GRA1T,743.0,brasilia,DF,5300108.0,Varas Trabalhistas,T,11.0,-15.7495771,-47.8956378,1,1183,859.310228233305,83.05272671110842,1,1,86,450.0,-7322.219226169468
451.0,33816,RIO DE JANEIRO - 68ª VARA DO TRABALHO,13197.0,GRA1T,4155.0,rio de janeiro,RJ,3304557.0,Varas Trabalhistas,T,,-22.9115075,-43.1848734,1,126,1617.2698412698412,264.9640203567854,1,3,15,451.0,-7242.1493122149295
452.0,27830,Vara do Trabalho de Tefé,13207.0,GRA1T,5128.0,tefe,AM,1304203.0,Varas Trabalhistas,T,,-3.3514753,-64.7148236,0,160,579.075,125.43051714169304,1,1,17,452.0,-7227.258055741399
453.0,27655,5ª VT DE TAGUATINGA,13206.0,GRA1T,5614.0,taguatinga,DF,53001080508.0,Varas Trabalhistas,T,5.0,-15.8286739,-48.0624041,0,275,772.6981818181819,47.602875341180436,1,1,25,453.0,-7202.990261255883
454.0,18812,VARA DO TRABALHO DE ITARARÉ,13211.0,GRA1T,2380.0,itarare,SP,3523206.0,Varas Trabalhistas,T,,-24.10919,-49.331874,0,86,965.5,7.150175360390023,1,1,6,454.0,-7170.674092182118
455.0,30374,2ª VARA DO TRABALHO DE ARIQUEMES/RO,13210.0,GRA1T,378.0,ariquemes,RO,1100023.0,Varas Trabalhistas,T,2.0,-9.554327,-63.0331711,0,595,742.6907563025211,30.84699671446237,1,1,60,455.0,-6926.355168910337
456.0,20364,2ª VARA DO TRABALHO DE MARINGÁ,13205.0,GRA1T,2930.0,maringa,PR,4115200.0,Varas Trabalhistas,T,2.0,-23.43687,-51.908504,0,303,1765.960396039604,536.0007869474139,3,3,20,456.0,-6879.4055015714885
457.0,27634,7ª VT DE BRASÍLIA,13206.0,GRA1T,743.0,brasilia,DF,5300108.0,Varas Trabalhistas,T,7.0,-15.7495767,-47.8956374,1,1054,826.5379506641368,66.75975579718663,1,1,89,457.0,-6858.127457560823
458.0,18871,1ª VARA DO TRABALHO DE MARÍLIA,13211.0,GRA1T,2928.0,marilia,SP,3529005.0,Varas Trabalhistas,T,1.0,-22.222144,-49.93872,0,187,893.903743315508,108.5437848947822,1,1,13,458.0,-6829.172321135697
459.0,33812,RIO DE JANEIRO - 64ª VARA DO TRABALHO,13197.0,GRA1T,4155.0,rio de janeiro,RJ,3304557.0,Varas Trabalhistas,T,,-22.9115075,-43.1848734,1,127,1589.9055118110236,255.3184721518944,1,3,17,459.0,-6701.255684771759
460.0,27763,2ª Vara do Trabalho de Boa Vista,13207.0,GRA1T,635.0,boa vista,RR,1400100.0,Varas Trabalhistas,T,2.0,2.8235023,-60.6758606,1,770,580.8012987012987,57.8925259960556,1,1,95,460.0,-6695.519380948878
461.0,33803,RIO DE JANEIRO - 56ª VARA DO TRABALHO,13197.0,GRA1T,4155.0,rio de janeiro,RJ,3304557.0,Varas Trabalhistas,T,,-22.9115075,-43.1848734,1,104,1646.8461538461538,202.6822528499397,1,3,14,461.0,-6625.371136616025
462.0,20830,2ª VARA DO TRABALHO DE CAMPO GRANDE,13220.0,GRA1T,959.0,campo grande,MS,5002704.0,Varas Trabalhistas,T,2.0,-20.47,-54.61,1,1425,691.2217543859648,135.38463096668605,1,1,138,462.0,-6599.525897048344
463.0,18893,2ª VARA DO TRABALHO DE BAURU,13211.0,GRA1T,557.0,bauru,SP,3506003.0,Varas Trabalhistas,T,2.0,-22.321258,-49.042847,0,230,817.9956521739131,26.928679275596643,1,1,22,463.0,-6583.464365179496
